ModelID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,TP53,EGFR,KRAS,STK11,KEAP1,BRAF,PIK3CA,ALK,ROS1,MET,ERBB2,NF1,RB1,SMARCA4,CDKN2A,PTEN
ACH-000596,0.0,1.0286199,0.0,0.10561611,0.0,0.0,0.6422073,1.46111,0.0,0.6778933,0.20288998,0.0,0.0,1.1163565,0.17745894,0.62684304,0.0,0.8094763,0.0,0.94881946,0.4514094,0.27450988,0.67372596,0.0,0.0,0.6828843,0.0,0.0,0.9166197,0.59638155,0.07566982,0.0,0.23079297,0.108354494,0.0,0.6813389,0.0,1.2395638,0.44185448,0.2483905,0.0,0.0,0.0,0.5116778,0.9729984,0.0,0.0,0.11992574,0.0,0.15694948,1.3296489,0.0,0.0,0.0,0.0,0.04011551,0.5314516,0.85800546,0.0,0.0,0.16365547,0.0,0.0,0.0,0.07303996,0.0,0.0,0.0,0.0,0.0,1.1929655,0.0,0.0,0.0,0.0,0.67900354,1.9046968,0.0,0.0,0.6899353,0.43590462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76750374,1.2829306,1.7155694,0.5330054,0.0,0.34815446,0.0,0.0,0.0,0.0,0.9763701,0.59597147,0.0,0.5864656,0.72953093,0.9448932,0.0,0.0,0.0,0.0,0.0,0.0,0.54394233,1.3294312,0.12573576,0.034782927,0.74893284,0.0,0.06219092,0.34183303,0.0,0.11032728,0.460296,0.0,0.0,0.0,0.0,0.25732002,0.0,0.0,0.5347381,0.10574082,0.42718858,0.0,0.0,0.0,0.33230534,0.9719758,0.182414,0.23414405,0.76633793,0.0,0.6700214,0.7091078,0.0,0.0,0.0,0.0,0.5837206,0.4458357,0.0,0.0,0.5009551,1.3361917,1.3805088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86984324,0.26602963,0.0,0.6432686,0.0018397245,0.3706265,0.8351434,0.010094999,0.0,0.30038044,0.0,0.51303667,0.57243425,0.0,0.10271832,0.0,0.59261256,0.0,0.13645852,0.6441677,0.0,0.0,0.0,0.0,0.17014657,0.0,0.7431674,0.1046301,0.23632337,1.3942722,1.1768942,1.0061156,0.23737897,0.7972094,0.0,0.18106747,0.6851276,0.0,0.07752485,0.0,0.0,0.0,0.22493511,0.61027396,0.0,0.0,0.0,0.15690827,0.52977157,0.7615693,0.0,0.5132388,0.2610322,0.68854904,0.7574757,0.0039722333,0.22664608,0.0,0.3201084,0.0,0.0,0.9264833,0.83120763,0.0,0.062173594,1.5051559,0.56974953,1.0697579,0.015468274,0.0,0.0,0.0,0.2985529,0.3101766,0.2949772,0.37452945,0.54157466,0.0,0.15774676,0.0,0.0,0.0,0.5259748,1.1458946,0.0,0.43279332,0.0,1.7428339,1.8859318,0.0,0.17784487,1.2710472,0.20904317,0.3849506,0.8139997,0.4300049,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000481,0.0,0.0,0.0,0.0,0.0,0.24681146,1.057177,0.1991882,0.0,0.19932914,0.0,0.0,0.0,0.8745365,0.0,0.8470258,0.0,1.1676149,0.05368172,0.32849073,0.91076916,0.08134418,1.1488568,1.2766249,0.0,0.0,0.0,0.0,0.7553888,1.3778201,0.0,0.0,0.0,0.37841246,0.0,0.0,0.0,0.050420813,0.0,0.43023935,0.0,0.0,0.6497575,0.17943875,0.94267386,0.0,0.0,0.0,0.17065689,0.0,1.3020823,0.73244196,0.22903202,0.0,0.1460434,0.0,0.16141085,0.61867565,0.0,0.78605103,0.0,0.6839515,0.0,0.26003486,0.11949467,0.0,0.0,0.0,0.60783607,0.0,0.0,0.0,0.0,0.0,0.0,0.7409008,1.800268,0.0,0.08181311,0.0,1.3859347,0.0,0.51433516,0.0,0.0,0.0,0.0,0.0,0.87017936,1.0674182,1.5489476,1.2570994,0.0,0.0,0.0,0.0,0.0,0.0,0.302314,0.07454563,0.23219948,0.011323746,0.97878313,1.2875959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8851433,0.48748687,0.86997473,1.3614793,0.0,0.0,0.013248515,0.0,0.9081381,0.48641542,0.0,0.0,0.0,0.0,0.0,0.0,0.17439781,1.8329765,0.0,0.9739823,0.0,0.0,0.0,1.1069835,0.45821553,0.0,1.2068092,0.87019163,0.20530695,0.23119055,0.0,0.0,0.0,0.0,0.0,0.0,0.084602036,0.0,0.0,0.24668048,0.0,0.85424525,0.0,0.0,0.7692319,0.0,0.0,0.71039057,0.7857765,0.0,0.3965453,0.0,0.30762994,0.0,1.0003343,0.0,0.5696198,0.0,0.0,0.0,0.013543465,0.0,0.0,0.0,0.0,0.668038,0.0,0.107860595,1.1197149,0.0,0.0,0.0,0.713143,0.68466175,0.52710176,0.16986492,0.7175725,0.0,0.0,1.9727628,0.21472903,1.0760146,1.0440811,0.8524605,0.4187876,0.0,0.0,0.0,0.0,0.35018003,0.0,0.26890343,1.029605,0.6658021,0.0,0.0,0.0,0.13740619,1.6297987,0.0,0.28946242,0.028013498,1.0404253,1.6778481,0.85837555,0.0,0.0,0.46002084,0.0,1.4336866,0.0,1.1442482,0.0,1.4314743,0.6477729,0.8691281,0.46059066,0.68813336,0.0,0.0,0.0,0.0,0.29039264,1.1340849,0.0,0.7196134,0.0,0.53032166,0.0,0.0,0.0,0.0,0.6060595,0.0,0.31210643,0.0,0.9541162,0.62235636,0.0,0.3748643,1.8476619,0.0,0.015448188,0.62671465,0.45932987,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ACH-000858,0.0,0.0,0.0,0.0,0.0,0.9168861,0.99094474,1.544629,0.33029166,0.11161703,0.50807565,0.26442182,0.0,1.2667929,1.0566982,0.06976381,0.0,0.23664293,0.0,1.4696069,1.0651283,1.5825866,1.1022091,0.036400415,0.07227048,0.0,0.0,0.0,0.24351227,1.7168163,0.6940185,0.0,0.0,0.0,0.28639334,0.0,0.0,0.0,0.98170626,0.0,0.0,0.0,0.30294755,0.0,1.7952783,0.0,0.0,0.0,0.0,1.425468,0.0,0.0,0.10302797,0.0,0.81017274,0.0,0.0,0.046322215,0.0,0.5025242,0.9140847,0.3408729,0.0,0.007767489,0.0,0.0,0.0,0.0,0.21702905,0.0,0.18303384,0.0,0.1051327,0.0,0.45057967,1.1118252,1.0639195,0.0,0.0,0.6207668,1.4246808,0.31805548,0.08026463,0.0,0.0,0.0,0.0,0.0,0.04097136,0.9121811,0.7496443,0.7645815,0.0,0.45223215,0.0,0.0,0.0,0.06576365,0.9821321,1.3410268,0.32887667,0.52831376,0.0,0.47507116,0.0,0.785125,0.45243675,0.0,0.5867321,0.0,0.5168695,0.3046335,1.869364,1.1758157,1.299297,0.4811534,0.0,0.30256402,0.0,0.19697829,1.1604854,0.0,0.15113589,0.2128731,0.0,0.0,0.0,0.0,1.3562204,0.0,0.5671397,0.0,0.6721698,0.0,1.242006,0.0,0.0,0.61789685,0.0,0.9105566,0.5103587,0.5223984,0.0,0.2678444,0.0,0.0,1.6567376,1.278867,0.0,0.0,0.58597875,0.0,0.18773934,0.0,0.0,0.75520116,0.0,0.0,0.9143027,0.0,0.0,1.0540309,0.0,0.5779332,0.0,0.08406989,0.0,0.16248946,0.0,0.0,0.0,0.60788864,0.8086109,0.0,0.0,0.0,0.59374994,0.0,0.0,0.66647774,0.91706014,0.0,0.026935024,0.76777345,1.0336086,0.68592197,0.4389027,1.466003,0.0,0.8968769,1.352274,0.0,0.4008534,0.8263965,1.1237043,0.0,0.0,0.0,0.0,0.0,0.05548724,0.0,0.804215,0.5581301,0.21788655,0.0,0.2787322,0.0,1.1390208,0.5072926,0.0,0.0,0.0,0.24845012,0.0,0.32431027,0.0,0.3062845,0.29877183,0.0,1.1302185,0.93952554,1.6897563,0.0,0.37442607,0.12118123,0.0,0.0,0.72908247,0.0,0.0,0.0,0.74006164,0.0,0.08148585,0.0,0.0,0.5045255,0.7253927,0.0,0.0,0.0,0.0,1.6179334,0.0,0.0,0.0,0.0,1.6184255,0.0,0.08622817,1.8635137,0.0,0.055837728,0.19526695,0.07996485,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ACH-000787,0.0,0.0,0.0,0.29261717,0.0,0.0,1.8668249,0.6109813,0.16230856,0.0,0.0,0.0,0.0,1.2317016,0.770653,0.0,0.31042227,0.4620361,0.0,0.6062545,1.5807153,0.299013,1.1140306,1.0389711,0.9481873,0.0,1.8843249,0.0,0.0,0.83766794,0.0,0.0,0.0,0.57174134,0.0,0.0,0.0,0.52865094,0.93332374,0.12977013,0.0,0.6872979,0.48796952,0.6202436,1.7136674,0.19356352,0.12374781,0.24986291,0.21752706,0.0,0.69631827,0.0,0.0,0.65395975,0.84738123,0.58023375,1.0103344,1.6176815,0.010586565,0.74487174,0.2942735,0.0,0.0,0.0,0.67347634,0.0,0.0,1.2422154,0.3411006,0.0,0.0,0.0,0.7344572,0.0,0.3933505,0.0,0.33572006,0.0,0.0,0.0,0.0,0.0,0.4591936,0.0,1.4219664,0.346479,0.54017097,0.0,0.2151562,0.0,0.85559326,0.36035272,0.024381038,0.0,0.0,0.0,0.0,0.0,0.15747109,0.9361876,1.9285727,0.037353244,1.5383846,0.0,0.049497023,0.42671883,0.0,0.0,1.097306,0.0,0.0,1.4725099,1.1256448,1.4417983,2.065723,0.18189685,0.42743772,0.0,0.0,0.0,1.3086146,0.0,0.45077407,0.0,0.0,0.019330556,0.0,0.0,0.8354252,0.9001924,0.42881668,0.08823534,0.0,0.099471554,1.7742943,0.0,0.9443718,1.2582072,0.0,0.17966413,0.0,0.0,0.0,0.64943445,0.0,0.15667857,0.18001765,0.2835931,0.0,0.008268473,0.0,0.78592706,1.1863045,0.080110595,0.0,1.2431128,0.0,0.0,0.3340105,0.51029336,0.050552126,0.21287689,0.2256904,0.0,0.0,0.691242,0.5946296,0.0,0.0,1.7210836,0.0,0.0,1.011258,0.0,0.0,0.0,0.62605554,0.0,0.24798444,1.3205614,0.0,0.0,0.0,0.0,0.0,0.6157028,0.012208357,0.10150174,0.0,0.0,0.82611126,0.11386345,0.0,0.8312357,0.0847203,0.09979093,1.4387206,0.90384793,0.0,0.0,0.0,0.0,1.1804795,0.2988043,0.117147,0.0,0.0,0.13164335,0.0,0.47055778,0.0,0.46964768,0.3037761,1.7296938,0.0,0.029358625,1.7091061,0.5176101,0.5567211,0.0,0.36080804,1.1351904,0.938014,0.43915927,1.431699,1.459041,0.38953033,0.1637768,0.0,0.0,0.60526633,0.0,0.0,0.0,0.727743,0.0,0.15306358,1.3885568,0.7921392,0.12935294,0.0,0.0,0.0,0.0,0.0,0.35793224,0.0,1.2450396,0.47288832,0.0,0.0,1.4936945,0.8906505,0.33619907,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
ACH-000672,0.0,0.8650741,0.0,0.0,0.0,0.0,2.7253428,0.6211964,0.0,0.059227746,0.0,0.15813933,0.0,0.64879584,1.9743718,0.0,0.0,0.0,0.0,2.289875,1.174849,0.6813392,0.77685606,0.87629217,0.21348166,1.3141458,1.1044105,0.9180617,0.0,2.4413185,0.0,0.0,0.0,0.49626955,0.23157483,1.3250446,0.0,0.7183549,1.9398957,0.3529355,0.0,0.0,0.64462173,0.93350023,0.8548376,0.0,0.52051765,0.62248254,1.5994521,0.0,0.8478118,0.0,0.0,0.0,0.0,1.855219,0.0,1.3364717,0.8786589,0.687364,0.0,0.0,1.0458957,0.0,1.2742541,0.0,0.0,0.0,0.0,0.0,0.14708169,0.0,0.0,1.023985,0.0,0.048165955,1.9862328,0.0,0.0,0.6859841,0.45598924,0.627029,0.83072805,0.52678984,1.3466963,1.8539448,0.55765885,0.5042004,0.0,1.3037449,1.4315126,1.6908549,0.45343357,0.0,1.5171586,0.0,0.0,0.024039563,0.7306603,0.0,1.1688421,0.55149883,0.0,0.0,0.17580444,0.0,0.40339196,0.0,1.1447393,0.0,0.47557092,1.2370011,1.2199005,1.1919075,0.35383692,0.0,0.0,0.40583205,0.0,1.2906097,0.4067661,0.0,0.89785737,0.0,0.0,0.0,0.0,0.0,0.32043847,0.756187,0.0537048,0.0,0.0,1.2675679,0.30375266,1.1485842,0.0,0.92912084,0.0,0.0,0.15723832,0.01645117,0.69598097,0.14039457,0.3606623,0.0,0.5111364,0.72075653,0.0,0.0,1.1684915,0.97825646,1.9498256,0.36930472,0.0,1.2123338,0.0,0.03577723,0.095090955,0.35931435,1.8470074,0.0,0.0,0.3048259,0.593819,0.5740219,0.27060306,0.0,0.0,2.3748002,0.0,0.9405294,1.5515839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115240715,0.0,1.8030076,0.0,1.0829476,0.5200797,0.0,0.1434025,0.0,0.4018283,0.0,0.004877082,0.33705074,0.0,0.5601623,0.0,0.9643644,0.7125507,0.05760989,0.0,0.37079272,0.2607654,1.6871089,0.23918885,0.81329226,0.0,0.74999374,0.030986985,0.0,0.0,0.0,1.4467806,0.0,0.796027,0.0,0.0,0.25856555,0.0,0.5580841,0.4770699,1.7081264,0.0,0.0,0.0,1.6573806,0.0,0.0,2.9585075,0.009203871,0.0,0.0,0.0,0.0,0.3824045,0.0,0.0,0.72155887,0.24531661,1.1386057,0.0,0.0,0.04646195,1.5715715,1.4158162,1.7541549,0.0,0.0,0.52677286,1.5550228,0.088262685,0.0,2.4810743,0.10879404,0.3139366,0.0,1.5414007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ACH-000186,0.0,0.0,0.0,0.4389232,0.0,0.72765297,0.7424356,0.629056,0.0,0.9564558,0.0,0.0,0.0,0.8654014,2.3509665,0.934151,0.0,0.6104185,0.0,0.27794886,1.2079562,0.07073202,0.72106725,0.0,1.2004094,1.5525908,1.2794584,0.0,0.86430544,1.4828072,0.0,0.0,0.2654919,0.0,0.0,0.0,0.0,0.293207,0.7135972,0.95080334,0.0,0.0,0.64423513,0.048576236,2.5692863,0.7659103,0.03881724,0.29599035,0.90455186,0.0,1.5744901,0.0,0.0,0.0,0.5346465,0.5487052,0.2621976,0.5472613,0.0,0.3419163,0.0,0.0,1.1762847,0.0,0.961763,0.046931602,0.0,0.0,0.0,0.0,1.0220664,0.0,0.0,0.17138128,0.03870832,0.7815999,1.1586357,0.0,0.06185195,1.3057263,0.885007,0.0,0.07819652,0.0,0.0,1.5641265,0.0,0.0,0.84807074,0.0,1.779043,0.2943045,0.0,0.0,0.0,0.0,0.0,0.0,0.8741572,0.2759309,0.1860601,0.2855786,0.0,0.5536814,0.0,0.40205774,0.0,0.0,0.0,0.45072314,0.50652623,1.6547562,0.99631006,2.1491141,0.922051,0.706855,0.581623,0.1517243,0.0,0.0348145,0.49864104,0.0,0.9904154,0.0,0.0,1.1655663,0.0,0.0,0.5721387,1.3429607,0.41598123,0.0,0.0,0.07005586,0.0,0.5919952,0.3075088,1.00974,1.1387775,0.0,0.5156888,1.0164016,1.049547,0.30395252,1.1451325,0.0,0.50100297,0.46018016,0.218656,0.0,1.0647161,0.5326083,1.5861803,0.7789973,0.0,0.0,0.0,0.041929517,0.0,0.35564616,1.152753,0.6929809,0.0,1.0407602,0.0,0.0,0.034611095,0.0,0.0,0.17836407,0.0,0.0,1.6358873,0.0,0.0,0.69466794,0.0,0.0,0.0,0.0,0.18135461,0.0,0.0,0.0,0.72564065,0.35406578,0.8433789,1.2980146,0.0,1.7733485,0.52797806,0.0,0.0,0.24940062,0.0,0.0,0.7190035,0.64799273,0.0,0.0,0.0,0.13764273,1.1290491,0.11236195,0.66368216,0.022731967,0.0,0.084018104,0.34512386,0.0,0.0,0.28104147,0.6528855,1.1139138,0.0,0.24655053,0.734279,0.0,0.90594774,0.2551391,0.25804558,1.0977112,0.18918163,0.0,0.16286364,1.8186,0.21466486,0.6759332,0.5223067,0.0,0.0,0.0,0.18468986,0.0,1.5918058,0.0,0.0,1.4913718,0.0,0.17939927,0.4844726,0.0,0.0,1.257445,0.0,0.0,0.0,0.5969451,2.1584532,0.0,0.0,1.8274138,0.7031025,0.0,0.85686964,0.39689538,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ACH-000677,0.0,0.0,0.0,0.023988469,0.0,0.0,1.0224575,1.8457254,0.0,0.03593589,0.8936778,0.0,0.0,0.76517266,1.6974932,0.7893328,1.273302,1.0311351,0.0,0.4536119,2.2771823,0.5238963,0.71761817,0.0,0.6273961,0.23779595,2.0792115,0.0,0.0,1.3280936,0.0,0.0,0.0,0.04385544,0.23559159,0.6431153,0.0,0.24348827,2.6894655,0.0,0.0,0.22209318,1.5442337,0.0,2.551616,0.047975596,0.26574033,0.0,0.14123443,0.0,0.20519017,0.0,0.0,0.0,0.52188444,0.0,0.46270964,2.0437212,0.0,0.5225736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065374814,0.0,0.0,0.0,0.0,0.0,0.8831078,0.0,1.1649165,0.0,0.0,2.2611403,0.0,0.98127073,0.0,0.0,0.0,0.55160886,1.0148607,0.008250518,0.0,0.6639996,2.9008539,0.0,0.32047933,0.0,0.0,0.0,0.0,0.0,0.7410444,1.5194614,0.8382709,1.0147432,0.41490397,0.93542886,0.0,0.99913317,0.0,0.0,1.8093137,0.0,0.03607022,2.0649219,0.2762147,1.2235172,2.5726862,0.7227056,1.3700076,0.0,0.0,1.512334,1.5976623,0.0,2.011075,0.4172948,0.0,0.011783387,0.0,0.0,0.37515858,1.4022378,0.7215277,0.0,0.0,0.17819598,1.315391,0.0,0.0,1.1565424,0.0,0.0,1.0578064,0.5217002,0.92215556,0.79341376,0.0,0.0,2.3231215,1.6057955,0.0,0.0,0.0,1.6305583,1.6668942,0.0,0.0,0.25733554,0.0,0.0,0.0,1.6564517,0.8303159,0.0,0.0,0.0,0.0,0.0,1.1350431,0.0,0.3778726,1.827149,0.0,0.3896021,1.4371873,0.0,0.0,0.0,0.0,0.0,0.14596215,1.8267856,1.0951388,0.040666495,0.0,0.0,1.015791,1.1268123,1.2993565,0.1601274,0.0,0.8651936,1.780497,0.0,0.08539201,2.7858856,1.118307,0.0,0.12930919,1.4020555,0.0,0.0,0.0,0.0,0.0,0.25623283,0.0,0.0,0.32991222,0.22445685,0.0,0.0,0.0,1.963493,0.9716769,1.0412066,0.3150942,0.0,2.061116,0.7746853,0.43735847,0.73403084,1.0418631,2.650026,1.1170007,1.4737442,1.1235332,0.9669703,0.17180212,0.0,0.0,0.0,0.9089659,0.0,0.0,0.0,0.14524446,0.0,0.53347117,1.8700817,0.90191597,0.0,0.0,0.0,0.0,0.0,0.1289835,0.8865695,0.0,0.7215232,1.1841648,0.0,1.22921,2.0424557,0.5846175,0.613313,0.0,0.4246149,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ACH-000021,0.6102185,0.0,0.9233549,0.0,0.0,1.8743489,0.5888986,1.7625768,0.0,0.9091102,0.7444748,0.0,0.0,3.041558,0.3280805,0.0,0.0,0.305726,0.0,0.7224534,1.1614932,0.0,1.5258895,1.1749028,0.97057146,0.0019648066,0.64153713,0.0,0.0,1.4270209,0.0,0.40706587,0.0,0.0,0.0,0.0,0.0,0.4234375,2.3267393,0.43169913,0.0,0.0,1.0315877,0.0,2.2118828,0.0,0.0,0.0,0.0,0.0,1.2680424,0.0,0.12746131,0.0,0.71343964,0.44671,0.019501776,1.3231279,0.3599001,0.23422341,0.0,0.0,0.0,0.62817043,0.50068706,0.0,0.0,0.0,0.18271314,0.0,0.6763166,0.0,0.53100735,0.0,0.27848843,0.0,0.4931238,0.0,0.0,1.831718,1.1969757,0.0,0.0,0.4895867,0.0,0.2769856,0.0,0.0,0.0,1.4533212,2.721494,0.9596504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2759976,0.8595437,0.14504233,1.5833814,0.0,0.0,0.90842694,0.0,0.0,0.0,0.23925748,1.6079379,0.9852386,1.2309126,2.02642,1.2421463,0.0,0.0,0.0,2.1339653,1.3633537,0.0,0.63982475,0.3957111,0.0,0.39138106,0.1628876,0.0,1.3620389,1.2187285,1.2475847,0.0,0.0,0.6565729,0.29329342,0.0,0.0,0.43252397,0.0,0.0,0.0,0.4211102,0.0,0.0,0.86537844,0.0,1.3484489,1.2819691,0.21003494,0.0,0.0,0.8523338,1.0339729,0.0,0.0,0.40030152,0.0,0.0,0.0,2.1690738,1.3184623,0.0,0.0,0.0,0.0,0.107873365,0.6458079,0.4987269,0.0,0.71847135,0.0,0.0,1.431266,0.0,0.0,0.0,1.0410982,0.0,0.0,0.2342521,0.6770869,0.0,0.0,0.6095754,0.0,1.3273753,0.0,0.0,0.0,1.4425551,0.91264826,0.0,0.0,0.9500363,0.0020890268,0.0,0.5790915,0.55384016,0.0,0.0,0.4387009,0.88069266,0.0,0.73887205,0.19346668,0.0,0.0,0.0,0.0,0.0,0.0,0.72873306,0.0,0.31610695,0.5634273,1.1939073,0.65792197,0.0,1.1704464,1.1947145,0.30279204,0.6708129,0.04714928,0.0,1.5364,2.725023,0.11393699,1.1302103,0.0,0.0,0.0,0.0,0.0,0.0,0.5505502,0.0,0.07863907,1.4767848,0.76825744,0.0,0.261591,0.0,0.21447487,0.0,0.16957444,0.35102603,0.0,0.0,0.6379047,0.98906034,0.68301004,0.46128154,0.27167603,1.4049817,0.0,0.7468748,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ACH-000980,0.0,0.0,0.0,0.97000045,0.0,0.0,2.7627273,2.005896,0.0,0.0,0.0,0.0,0.0,0.49036396,1.3870579,0.9816831,1.7928991,0.85809034,0.0,1.57173,2.1188807,0.0,0.0,1.127545,0.66252166,0.0,0.9547208,0.0,0.10110524,3.3061297,0.19557947,0.0,0.0,0.80627894,0.0,1.8831849,0.0,0.45903072,0.5519867,0.0,0.0,0.0,1.3599617,1.0718077,1.3560108,0.0,0.0,1.3123254,0.9134068,0.0,2.275496,0.0,0.8586935,0.0,0.061421026,0.0,0.0,2.8675795,0.9560521,1.7329803,0.0,0.0,0.0,0.0,0.8639647,0.0,0.0,0.0,1.027401,0.0,0.0,0.0,0.54203886,0.0,0.10605594,0.0,1.3350145,0.0,0.0,0.39134112,0.7832075,0.0,0.1588817,0.0,0.6477631,0.6215086,0.0,0.0,0.7139991,1.1446738,1.9265375,2.2577875,0.15958712,0.23276033,0.0,0.0,0.0,0.0,0.7276491,1.7026218,0.8514491,0.0,0.34062055,0.0,0.0,0.7010981,0.511911,0.05764579,0.16730504,0.0,0.0,1.8277837,1.0990433,0.9683485,2.5650928,0.008590768,1.2573024,0.3398505,0.0,1.0370883,1.7484059,0.0,1.2717351,0.17312181,0.0,0.6441658,0.0,0.37671566,0.49621502,0.46932432,0.49550745,0.0,0.14354765,1.3794231,1.1539398,0.0,1.1047796,1.5144674,0.0,0.0,0.0,0.0,0.041842263,0.26090452,0.0,0.0,1.1335809,0.0,0.0,0.0,0.0,1.5548205,1.3622427,0.5814111,0.043146618,0.9545263,0.0,0.5385085,0.0,0.6121993,1.2754451,0.0,0.0,0.0,0.0,1.4799557,1.4583546,0.0,0.13130026,0.0,0.0,0.0,1.9461367,0.0,0.0,0.0,0.0,0.0,1.4508257,0.69329745,1.2241479,0.0,0.0,0.0,1.2336593,0.6563775,0.7225908,0.78190756,0.26742694,2.1749864,2.013979,0.7334121,0.0,1.0708873,1.5100801,0.0,1.201099,0.0,0.0,0.62665504,0.0,0.0,0.5415574,0.9519066,0.0,0.0,0.0,1.0055476,0.0,0.0,0.0,0.0,0.0,0.7035993,0.16790971,0.0,3.47232,1.5184103,0.0,1.8478327,0.5703686,1.769673,1.3283759,1.1469678,3.3771381,0.037052058,0.0,0.0,0.0,0.0,0.9776072,0.0719223,0.36056003,0.01572332,0.0,0.0,0.6266657,0.5126214,0.64086485,0.0,0.0,0.0,0.0,1.4253647,1.9016949,0.98692113,0.0,2.067016,1.0211703,0.26346394,0.13531709,1.7657273,0.0,0.0,0.12043129,1.5823256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000012,0.0,0.117888555,0.0,0.0,0.0,0.6392731,1.33085,1.8632115,0.0,0.7179628,0.26155108,0.0,0.0,0.62109935,2.0397077,0.035259202,0.0,0.2460373,0.0,0.9662394,1.06802,0.32832894,0.42615953,0.0,0.8326568,0.0,0.0,0.0,0.0,1.7014391,0.026527423,0.0,0.0,0.0,0.0,0.51383597,0.0,0.6751099,0.32540736,0.5954715,0.0,0.0,0.5117399,0.0,1.4486356,0.0,0.0,0.0,0.18070754,0.0,0.39078298,0.0,0.0,0.0,0.49909836,0.13768873,0.0,0.0,0.1327771,0.90208846,0.0,0.10201466,0.0,0.08067853,0.0,0.0,0.0,0.0,0.5103992,0.0,0.0075369305,0.0,0.0,0.0,0.43425414,0.0,0.2464876,0.0,0.0,0.09511039,0.9753998,0.2606607,1.0297611,0.0,0.0,0.29596877,0.0,0.0,0.25640273,0.88784945,1.8009976,1.6789745,0.113159776,0.0,1.0323802,0.0,0.0,0.0,0.5778105,0.0,0.09798866,0.0,0.33293352,0.26067418,0.0,0.11469246,0.8364737,0.0,0.36536115,0.0,0.2984722,2.0723646,1.3885866,1.1436499,0.66302335,0.2958981,0.0019373901,0.43707097,0.0,0.4569237,0.20424342,0.0,0.0,0.0,0.0,0.54520625,0.0,0.0,1.0255976,0.57331496,0.4587693,0.0,0.0,0.0,0.5188374,0.2561902,0.0,0.0,0.0,0.1402089,0.079652734,0.9236252,0.0,0.06474533,0.11232257,0.109581746,1.2601085,0.9513393,0.0,0.0,0.0,0.14741619,1.0030612,0.67867243,0.0,0.2845756,0.0,0.0,0.0,0.49626812,0.85708296,0.64073974,0.0,0.42075717,0.0,0.31673855,0.17993227,0.078909956,0.0,0.13484137,0.0030799606,0.6782366,1.4010843,0.0,0.0,0.0,0.0,0.0,0.4969354,0.7757736,0.0,0.0,0.1188194,0.0,0.0,0.54750365,0.0,1.1612074,0.0,0.7719742,0.6857142,0.5273646,0.120609686,0.0,0.12133597,0.0,0.40084243,0.0,0.17882928,0.0,0.029598173,0.1553258,0.23021325,0.61312103,0.22388367,0.0,0.378911,0.0,0.0,0.0,0.0,1.0322522,0.0,0.20735224,1.040964,0.75930053,0.7822073,0.0,0.64941645,0.0,1.1065322,0.675954,0.71783847,0.0,0.28140762,1.5945069,0.22316475,1.0609021,0.4732367,0.0,0.0,0.0,1.2815684,0.0,0.6029122,0.0,0.73700196,0.4908788,0.44842377,0.0,0.0,0.0,0.0,0.96963817,0.92725223,1.003726,0.0,0.10998053,0.883743,0.3517425,0.0,1.4120833,0.24253866,0.9822212,0.0,0.53007543,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
