ModelID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,SangerModelID
ACH-000596,0.0,3.3731573,0.5388818,0.0,3.0504727,0.0,4.7024846,0.0,0.0,0.0,0.0,2.3053133,0.22481853,0.0,1.2986172,3.7429163,0.0,0.0,0.0,0.0,0.0,1.7334044,13.907579,1.095774,0.0,0.8306428,1.6931297,0.0,0.0,0.0,2.2280881,4.3133836,0.44992825,0.0,0.0,0.0,0.0,0.0,0.0,4.2892547,9.713914,0.21201795,0.0,0.0,6.1021457,0.0,0.0,0.0,4.712022,0.0,1.5590363,0.0,2.3387318,0.0,0.0,0.0,0.46814623,0.0,1.0926143,0.0,5.931664,2.0122168,1.3574862,1.5984313,0.0,0.0,0.0,0.0,0.0,1.556195,5.5241413,0.0,0.0,0.0,1.8281988,0.8289625,0.0,0.0,0.3398149,0.0,6.428172,4.7788854,0.0,4.352907,0.0,2.068765,0.0,3.2989764,4.488152,0.0,0.0,0.0,0.0,0.0,0.13474734,4.8635836,0.0,1.0689331,3.2341242,4.9244304,0.0,0.0,0.0,0.0,0.0,0.0,0.081686094,0.0,1.2476463,1.7205952,3.9594996,0.0,0.098682374,0.0,0.7643741,0.0,0.0,0.64039654,0.0,0.0,1.0605602,0.0,0.0,0.0,0.0,5.2458305,0.0,0.9391925,0.0,0.0,1.8806255,0.0,0.0,0.0,0.0,0.0,0.3204281,3.927463,0.0,5.140398,1.9051596,0.0,0.0,0.0,1.7215242,1.6306444,0.0,2.5214443,0.0,0.0,0.0,0.0,0.0,1.6864257,3.8935995,0.0,0.17708002,4.816932,5.1634507,10.069259,6.306951,0.38655835,0.0,0.0,0.0,4.605374,0.0,0.0,4.3243184,2.0758722,0.0,3.353058,0.071550496,0.8753478,0.0,3.7135272,0.0,3.614844,0.0,3.6885202,3.7449574,0.0,0.0,0.0,4.2787843,0.0,1.2639999,4.024134,8.178739,0.0,0.7079578,0.0,0.0,0.0,4.861653,0.0,0.91351813,2.7062244,1.1003559,0.0,0.72542,0.0,1.2704744,12.591454,0.0,0.0,0.0,5.903648,0.44721013,0.0,1.7574971,0.0,11.17382,0.0,0.0,0.0,0.0,0.0926234,0.0,0.0,0.0,0.0,0.0,0.0,11.265241,3.5663671,0.0,0.0,0.0,0.0,0.0,0.1991361,0.420733,0.0,0.0,3.23119,0.0,0.9576427,0.57193583,4.2059264,0.0,2.7666657,3.656869,3.1843479,0.0,2.6157246,0.0,0.0,0.0,3.4759426,0.0,3.1600635,0.37887412,6.490735,0.0,0.0,SIDM00344
ACH-000481,0.0,0.0,0.0,1.9717524,0.73202264,0.0,3.7165167,0.0,0.0,4.379225,0.0,0.0,0.0,3.296584,1.4838903,0.0,0.0,0.734022,0.0,0.0,0.0,0.0,0.46886832,1.5663439,0.0,0.0,0.0,0.0,0.0,0.19450597,0.0,1.1720834,0.0,0.0,0.0,0.0142124,6.772816,0.0,3.6823363,7.464669,0.0,1.8180041,0.0,0.0,2.8787234,2.0604382,0.07593593,0.0,0.0,0.0,0.52214855,1.9475363,0.0,2.9176655,0.0,0.0,2.6821203,0.0,0.0,0.0,3.4835176,0.0,3.6787086,0.0,0.53479284,0.0,0.0,0.0,0.0,1.5547597,0.0,3.3931348,0.0,0.0,0.88211787,0.0,0.0,0.0,0.0,4.50211,0.0,0.0,0.0,0.8965181,0.0,0.46657327,0.012055797,0.0,3.4804842,0.0,7.187554,0.0,0.50941867,0.0,0.0,4.180041,0.0,0.0,4.9060116,0.0,9.588142,7.8172708,0.0,3.9855847,4.823798,0.0,0.37476215,0.0,0.0,2.4091265,7.4262924,2.5221603,0.0,0.60474145,11.157063,1.694029,0.0,1.808355,0.0,0.0,1.0873312,1.6580025,0.0,0.0,0.0,0.0,0.0,5.17652,0.0,0.7857286,0.40092853,1.6933725,0.39468762,0.0,0.0,0.0,0.0,7.164322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.922389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8467687,0.0,2.7042167,0.32498533,0.0,11.357309,3.5132227,0.0,0.0,0.0,4.794229,0.6532401,0.0,2.9982965,0.0,0.0,2.553759,0.0,1.8134558,0.0,5.8276567,0.089997634,0.0,0.0,2.9879947,0.0,2.0965445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6983172,0.6167223,0.0,0.0,0.0,2.4033313,0.0,5.1542244,0.0,0.0,0.0,0.0,0.0,2.5768292,0.0,0.0,0.0,0.0,5.2020373,3.9668117,0.0,0.0,1.9223759,1.6901586,0.09515147,0.0,0.0,0.0,0.0,0.0,4.098521,0.0,0.44180843,0.0,0.0,0.0,5.477886,0.0,0.36836913,0.0,1.5131152,0.0,4.4505033,0.0,0.17364596,0.0,5.2365365,0.0,5.8156886,0.0,2.8467226,0.0,0.0,3.3695714,2.3974006,0.0,1.5523922,1.6255226,0.0,0.0,3.6234488,0.0,0.0,0.0,0.0,0.0,0.0,SIDM00716
ACH-000858,0.0,0.0,0.99005556,0.0,1.0875857,0.0,0.0,3.0120199,0.0,10.97136,0.0,0.0,0.0,0.0,8.829105,4.119105,1.2523272,0.0,0.0,0.0,0.0,4.0214643,0.0,2.310729,2.023576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2394617,0.0,8.684093,0.0,3.7501988,3.7917879,0.0,1.5099349,0.0,0.34788918,4.8668466,0.0,0.0,0.102542706,0.0,0.0,0.0,0.0,0.0,0.39117914,4.963507,12.489239,0.0,0.0,1.6315905,3.2480183,0.0,7.4400296,0.0,0.0,0.0,0.0,7.734147,0.0,0.0,11.812308,0.124041036,0.0,0.0,1.7809967,0.0,0.0,0.0,0.0,0.0,1.4015366,5.0965266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.595638,0.0,0.0,0.7831227,3.7827516,0.0,0.0,8.146987,1.1588689,4.137175,15.545249,0.0,0.0,6.2431073,0.0,11.723341,6.5123653,3.284801,0.0,0.32580653,7.640479,0.0,0.0,7.934206,0.0,0.0,0.549291,0.0,0.0,0.0,0.0,0.0,0.0,13.029905,0.0,0.0,0.0,0.0,1.6039355,0.0,0.0,0.0,0.0,2.1338763,0.0,0.88279164,0.0,0.0,0.0,0.0,0.0,0.0,2.0412953,4.0790973,0.0,0.0,0.0,0.0,1.7564756,0.0,0.0,0.23233238,0.124521896,0.0,0.0,0.0,0.0,3.5359843,0.0,0.0,0.0,0.0,0.2731583,1.0078667,1.8200672,0.0,0.0,3.7355359,1.2894105,0.0,2.2017412,5.350148,2.5004969,0.0,0.7801342,0.0,0.0,0.0,0.0,0.0,0.0,5.2266874,3.4441333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35447094,0.0,0.0,0.0,0.0,0.0,4.612684,0.0,0.1726096,4.6135,3.6775029,0.0,0.0,0.0,3.9614158,7.522037,6.527821,2.799128,1.696081,0.0,0.0,0.109168366,0.0,0.0,0.0,8.91774,0.0,0.0,0.0,0.98614126,4.7176876,0.0,4.523927,0.0,1.3175365,10.820746,2.4275687,0.0,0.0,0.0,11.6849985,1.9216672,0.0,2.738026,2.91617,7.5458517,0.0,0.0,0.0,0.7621405,0.0,0.0,0.0,0.0,6.235825,0.0,1.6554626,0.0,0.0,1.3365192,SIDM00606
ACH-000787,5.677061,2.2196558,4.771029,0.0,3.5284302,0.61785996,0.0,0.0,1.9025741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7232157,0.0,2.7179923,1.8004675,0.0,3.2321699,0.0,5.3257523,4.2020597,0.0,5.4340053,0.17575113,0.0,4.509041,0.0,0.6873023,7.397051,2.391495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4562566,0.0,3.3835545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5276513,0.0,0.0,0.0,0.0,1.8467306,0.0,0.0,0.0,0.0,0.0,0.0,8.598271,0.0,0.0,0.0,0.5391866,0.0,0.0,0.0,1.9763652,0.0,0.0,1.5082448,0.0,1.4776713,0.0,0.0,0.0,0.0,0.0,0.0,0.2958799,1.4915801,0.0,1.2174749,3.7496288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.176444,0.5279453,0.0,0.0,1.858444,1.0155504,0.0,0.0,0.21385208,2.8953867,0.0,2.1522136,0.0,1.0520054,0.0,0.0,0.0,0.0,0.0,6.6249127,0.0,0.0,0.0,0.0,0.0,0.0,1.4786372,1.29646,4.1557283,0.0,0.0,1.7793951,0.0,6.8378015,9.269265,5.9049644,1.8650607,0.0,0.0,3.024735,0.0,0.079496905,10.243886,1.0697926,0.0,0.0,0.0,3.8373475,4.437707,4.4204965,0.0,0.18132767,0.4232322,0.0,0.0,6.354745,0.65209824,0.0,0.0,0.0,7.7406464,0.0,0.15633869,0.0,0.7735227,0.31359017,0.0,3.0923326,0.0,2.4487739,0.0,0.0,0.0,4.6169934,0.0,1.0514928,0.107649155,0.0,0.0,0.0,0.01821468,1.1497988,0.0,0.0,0.0,6.083631,2.4917276,0.0,5.0038857,0.0,1.3470047,1.4767683,2.369309,3.1935077,0.0,5.0690856,0.0,0.0,1.469078,5.298702,0.0,0.0,0.0,2.8618648,0.0,0.37745243,0.0,0.2288196,0.0,0.0,2.358463,0.0,0.0,0.0,0.0,8.406252,2.618538,4.194183,0.0,0.0,0.0,0.0,0.0,1.7901046,5.235567,0.69341296,0.0,0.0,0.0,0.0,0.0,4.1199536,0.0,5.091377,3.7519615,0.0,0.0,0.0,0.2188813,3.3908446,0.0,0.0,0.0,0.0,7.471575,0.0,0.0,1.6384771,0.0,SIDM00339
ACH-000672,0.0,6.5595746,0.0,0.0,0.0,0.0,0.0,3.8838668,0.0,2.3235755,1.4679267,0.0,0.0,0.0,0.0,4.3038216,8.550158,0.0,0.0,0.0,5.458395,0.61777526,4.0135818,5.1388454,0.0,0.0,0.1021664,0.0,0.0,0.7520725,0.0,0.0,0.0,0.0,8.307627,0.0,0.57153696,0.6987453,0.0,0.0,0.0,6.2737527,0.0,0.0,1.3394494,0.0,0.0,0.0,6.5952883,3.986746,0.0,0.0,0.0,0.0,5.7596087,0.0,0.0,0.0,0.0,0.0,6.033918,0.0,0.0,0.0,0.0,1.7273827,3.220414,1.9583055,0.0,0.0,5.0506086,0.0,5.2698593,0.0,0.0,3.4578753,0.0,0.9972572,0.0,6.0301456,0.0,0.0,0.0,0.0,0.0,1.1835823,0.0,2.0424538,0.0,0.0,0.0,0.0,4.5887976,8.184724,0.0,2.5764484,4.685499,0.0,0.0,0.0,0.0,0.0,11.927579,3.3045287,0.0,2.4267902,3.2467372,0.0,0.0,0.0,0.0,1.099018,0.0,0.0,1.5300583,5.355216,4.2160015,0.0,0.47205123,7.413278,0.0,0.0,0.0,0.0,3.2579045,0.0,0.0,0.0,2.9651332,0.0,0.0,0.0,0.0,4.2339983,0.0,0.0,0.0,0.0,4.792435,0.0,0.0,0.0,0.0,0.0,8.994996,0.0,0.0,0.0,6.7039475,0.0,0.0,0.0,0.0,0.518052,0.0,0.0,0.0,0.0,0.0,5.302003,1.2728741,0.0,4.670798,0.0,5.0363803,3.0041192,0.0,0.0,2.588862,0.0,1.0238127,1.9592712,0.0,7.72046,0.0,2.828715,0.0,6.2450657,0.0,0.0,0.0,1.7976419,1.2610356,0.0,8.803456,0.0,4.142806,5.649086,0.0,3.7596877,0.0,4.961841,4.871828,0.0,0.0,0.0,0.21187267,5.1567316,0.0,2.1730063,0.0,0.0,0.0,0.0,0.21060629,0.0,0.0,5.7432346,0.79970104,1.0767195,0.84702265,3.571315,0.0,0.0,4.6211233,0.0,0.0,0.0,3.7691128,0.0,2.6545463,0.0,0.0,5.1127014,0.021975573,0.0,2.013238,0.0,0.0,0.0,1.8531871,0.0,0.0,0.0,10.707371,0.0,0.18009593,0.116440326,0.0,0.0,0.0,2.465226,0.0,5.0641193,0.0,0.0,0.0,0.0,0.0,1.8527987,0.0,0.0,0.0,0.0,0.0,12.092408,SIDM00306
ACH-000186,0.0,0.0,0.69677985,0.0,1.6878808,0.0,0.632772,0.0,0.0,0.0,0.0,0.0,0.52969056,0.0,3.9472828,4.846462,0.0,0.43566343,0.0,0.0,0.0,1.5074154,8.444142,2.9520302,5.743347,2.8254244,1.3219967,0.0,0.0,0.0,0.0,0.32535398,5.2977986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368674,1.7904375,0.0,0.0,0.59685487,3.6283169,0.0,0.0,1.9776784,0.0,0.005752883,0.0,2.078402,0.0,0.0,0.0,1.3471918,0.0,0.0,0.0,4.3663425,7.654188,1.3719839,3.2267377,0.0,0.0,0.0,1.0919884,0.0,3.3009076,0.49680212,0.0,0.0,0.0,0.0,1.6848863,0.0,0.0,0.0,1.0441808,3.5467854,1.4760656,0.0,0.0,0.0,1.6694255,0.0,0.15290433,0.0,0.0,1.2719585,0.3477895,0.0,0.36175597,4.666336,4.4816566,0.90620065,0.0,0.44641325,6.8977995,2.9842362,0.3189169,0.0,0.0,0.0,0.0,0.0,0.0,1.8225647,0.4953631,0.27789757,0.0,0.0,2.7626936,0.0,0.9750969,0.0,2.9370308,0.0,0.4615386,1.6939672,0.0,0.0,0.0,0.0,1.1387142,0.57128,0.0,0.53611547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100971475,5.670659,6.5804048,1.968831,0.0,0.0,0.0,0.0,2.5093634,0.5706453,0.0,0.0,0.0,0.0,0.0,0.0,4.5989637,0.0,0.08651729,0.0,3.7767093,6.1495485,1.9662017,0.0,0.0,0.0,0.0,0.9354038,0.0,0.0,0.0,2.7237673,0.0,1.6045697,0.9607121,0.7211674,0.71564937,0.0,0.95379186,0.0,0.0,4.403072,5.710154,0.0,0.0,0.0,3.3602114,0.0,5.7523775,2.022036,1.2365749,0.0,0.36856443,3.507768,0.0,0.3715583,3.3762057,0.0,0.0,3.0794606,1.6001775,0.0,0.0,0.0,0.0,10.284931,0.0,3.643082,0.0,2.6349483,3.463241,0.0,4.069221,0.0,10.488435,1.0200738,0.0,3.1145563,6.8585606,4.8184967,0.0,0.0,0.0,0.0,0.0,0.0,5.9055595,0.0,0.0,0.0,0.0,1.6035434,0.51253235,0.0,3.4574194,0.0,0.0,2.815429,0.0,1.9686543,0.0,4.631889,1.2577779,3.9539373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0995876,3.8802924,1.0309237,2.000295,1.487558,0.0,0.0,SIDM00723
ACH-000677,7.454854,0.0,2.1747706,0.0,0.3555784,7.226605,0.0,1.423808,0.0,0.0,0.0,0.0,0.0,2.145226,0.0,0.0,8.397106,0.0,3.6086526,0.0,3.7975416,6.353464,0.0,5.792274,0.0,0.0,4.700816,0.0,0.0,7.177911,5.2011237,0.0,1.1746825,0.0,0.0,0.0,0.0,0.50147,0.0,0.0,0.0,1.1884314,0.0,0.0029177368,0.0,1.5994234,0.0,0.0,0.0,4.3708353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4027095,5.783898,0.0,0.0,0.0,0.0,7.248415,2.9679966,0.0,0.0,2.7172506,0.0,0.0,13.146501,0.0,0.2343234,0.0,0.0,2.130505,1.3438966,0.0,0.0,0.0,0.0,0.0,0.0,0.12144582,2.144622,0.0,0.28329554,0.0,0.37073192,0.0,5.468562,0.0017059585,0.0,0.0,3.8783708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.653429,2.0680635,0.0,0.0,4.073621,0.4402065,0.0,0.0,6.8180304,0.13929695,0.0,4.5011344,7.356462,1.1888802,0.0,0.0,0.0,0.0,0.0,10.737084,0.0,0.0,0.0,0.0,0.0,2.8203967,4.9717903,7.616822,0.0,0.0,0.0,2.50824,0.0,3.5449948,12.225679,4.3286476,3.2624629,0.0,0.0,0.0,0.0,3.1588652,8.751895,0.0,0.0,0.20902663,4.606927,3.4285076,1.255694,3.5602453,0.0,0.0,4.2363596,0.0,0.0,12.735315,0.0,0.0,0.0,0.0,1.7131786,0.17797914,0.0,0.0,4.536759,0.0,5.510924,0.0,0.0,0.0,0.0,3.2072089,0.0,0.0,0.0,4.9401274,0.0,0.0,0.0,0.0,0.51587814,0.0,0.0,0.0,0.0,5.2243705,1.7022246,0.0,14.076166,0.0,0.0,0.0,0.0,5.3902545,4.2373757,5.083856,0.0,1.2751493,0.0,2.2604158,0.0,0.0,0.0,4.967631,0.0,0.0,0.26201168,6.153077,1.8274481,0.0,0.0,0.0,0.0,2.9103189,0.0,14.086657,3.8496175,1.0302875,0.0,0.0,2.1248128,0.6665522,0.0,0.0,0.050434966,0.0,0.25502986,2.2140932,0.0,0.0,0.0,2.042147,0.0,0.0,4.1900377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5508072,6.505953,0.0,0.0,0.0,0.0,SIDM01163
ACH-000021,0.0,0.0,0.0,7.480976,0.0,8.37376,0.0,2.7302856,0.0,2.1542163,0.0,0.0,0.0,1.7971724,1.5752517,0.6862545,0.0,1.2569438,0.0,0.0,3.3763375,0.0,0.62530005,2.6110802,0.0,0.0,0.0,0.0,0.8267254,2.9222476,0.63626915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48611957,0.2541316,0.9600555,4.5583105,0.8841213,2.2830036,0.0,0.0,1.0416943,0.0,0.0,0.0,0.0,2.1729925,0.0,0.0,5.7105627,0.0,0.0,7.283721,2.7601352,0.0,1.3259038,0.0,0.0,0.0,3.590336,0.0,0.0,0.0,0.0,4.180888,0.515256,0.0,0.0,2.2927794,0.0,2.707176,4.4835706,0.0,0.0,0.0,0.0,0.0,2.0500133,0.0,0.0,0.0,5.970783,0.42336252,0.13278255,7.440812,5.169473,0.0,2.4343538,1.1542761,0.0,0.0,0.0,0.18745393,1.1394557,0.8396072,3.8004475,3.011421,0.0,0.0,0.5643782,0.026418915,0.0,0.0,1.7686609,0.52790385,1.2002424,5.4859314,4.9090214,0.0,0.0,0.0,13.729399,0.0,3.2195835,0.0,0.0,10.482206,0.0,0.0,0.0,0.7873958,0.0,0.0,11.869988,2.811983,0.0,6.1819744,0.0,0.0,0.0,4.111384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2854786,0.0,0.0,5.411375,3.5796657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.644513,0.0,0.0,0.0,7.980934,0.0,1.7982248,0.0,0.0,0.0,8.385724,2.9725971,0.49812257,2.6668632,0.0,0.0,0.0,2.0655708,4.289288,0.0,0.0,3.13548,11.248498,0.0,0.4358232,0.0,0.96751326,0.0,0.0,5.5551853,0.0,4.1923122,0.0,0.0,0.0,0.0,3.9637933,0.0,0.0,0.0,0.0,3.1676557,0.0,0.0,3.524827,0.0,0.0,2.411086,0.0,0.0,1.1957111,0.0,0.0,0.0,6.4904213,2.3872886,0.0,0.0,0.0,2.3140576,4.4043326,0.0,0.0,0.0,0.0,1.8948162,1.7072456,0.0,1.103402,5.982021,6.5070453,0.0,0.0,1.8588151,1.4009793,0.0,0.5915959,5.008073,0.0,0.0,0.0,3.1176739,0.0,3.9317825,0.0,0.0,0.0,0.32557368,0.0,0.0,1.6325194,0.0,0.0,0.0,3.2456279,4.746731,SIDM00742
ACH-000980,0.0,0.0,0.0,4.0923586,0.0,2.6245186,0.0,0.225287,0.0,0.0,2.145191,0.0,2.175168,0.0,0.0,0.0,3.1431623,0.0,7.3070674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16335772,0.0,1.00484,1.8308258,0.0,0.0,0.0,0.14653462,0.0,0.0,0.0,0.0,0.0,0.0,0.03203285,0.0,0.005401194,1.4707091,0.9878747,0.0,0.0,0.0,5.180036,0.0,0.0,0.0,4.819336,0.0,0.0,0.0,0.05539895,0.55449533,2.143738,2.1459413,4.9947505,0.0,0.0,0.0,0.0,3.6236594,0.6670686,0.0,0.0,0.0,0.0,0.0,5.0152297,0.0,0.0,0.0,0.0,8.8061075,0.0,6.850165,0.0,0.0,0.0,0.020649904,2.5512357,0.0,0.9938364,0.5084902,2.5172489,0.0,0.5347954,0.0,0.0,0.0,0.0,0.0,10.065863,0.0,0.0,0.0,4.922406,0.0,0.973995,0.0,3.343356,0.0,0.0,6.5919385,0.0,0.0,3.616309,0.6675845,0.0,0.0,0.0,0.008070409,0.0,0.0,0.0,2.8872952,0.78243715,0.0,0.0,0.0,0.0,2.7669654,4.1424804,0.0,0.0,0.0,4.5598025,0.6478663,2.6948225,1.3754736,0.0,4.697149,2.3285935,0.0,0.0,0.0,3.5358365,0.0,3.2530506,0.0,0.5569854,0.0,0.0,0.0,5.5790596,5.430367,0.0,7.8051667,8.952375,4.025754,0.0,0.0,4.600248,0.0,0.0,0.0,0.30648267,3.5796978,1.3191121,0.0,0.0,0.0,0.0,0.8538817,0.0,0.0,5.416146,0.0,0.0,0.0,3.5150506,0.0,4.683106,2.5771503,0.0,0.0,5.202643,0.0,0.0,8.818855,0.0,0.0,1.8349476,0.17473158,6.7209105,3.7019498,0.0,0.0,0.0,0.0,1.663892,1.2896886,0.0,0.0,0.0,6.4835477,9.475757,3.7987468,0.0,0.0,0.0,0.0,0.0,0.0,2.6851208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59590465,0.0,0.0,0.2718809,5.427448,0.0,0.0,0.0,0.34916914,3.6503356,3.9881725,0.0,0.0,0.0,0.6803831,4.230337,0.0,0.0,0.0,0.0,3.489702,0.0,0.0,0.0,0.0,1.5206237,0.0,0.0,0.0,8.28708,0.0,0.0,0.72605264,0.0,0.0,0.0,0.0,0.35697362,SIDM00651
ACH-000012,0.0,1.3140268,2.1664653,0.0,0.0,1.4014348,3.5718265,0.60348874,2.8217046,0.0,0.0,3.5203512,0.0,0.0,2.364379,4.6428103,2.5238664,0.0,0.0,0.0,0.7534709,0.0,12.065289,2.6049328,3.4567535,0.0,0.6225632,0.0,0.0,0.0,0.0,1.6682758,1.6192206,0.0,1.5962367,0.44227394,0.0,0.0,0.0,0.0,3.2327852,3.5637405,0.005683638,0.0,2.1447837,0.0,0.0,0.0,2.6501944,0.0,0.19644214,0.0,0.0,0.0,2.761114,0.0,0.0,0.0,0.0,0.0,5.351864,2.3383396,0.0,0.0,0.0,0.7292055,0.0,0.0,0.0,0.0,5.501103,0.0,5.773833,0.0,0.0,1.0455284,0.0,0.0,0.0,0.78416777,0.0,0.0,0.0,0.0,0.0,0.0,1.9345139,3.5119414,0.0,0.0,0.0,0.0,0.72989726,4.91265,0.0,6.555341,0.0,0.0,0.33365712,1.4740094,0.0,0.0,4.6989655,0.0,0.0,0.0,0.93375266,3.633882,0.0,1.7298008,0.0,0.13445434,0.0,0.0,0.0,6.3877683,0.115257084,0.0,0.76663315,1.7791318,0.0,0.0,0.0,0.0,2.1775131,3.5646966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4281305,0.0,0.0,0.0,0.0,3.038515,3.2869864,0.6795282,0.0,0.0,0.0,6.88433,0.0,0.0,0.5788587,5.481938,0.0,0.0,2.5182462,0.0,0.0,0.0,0.0,1.5081862,0.0,0.0,9.903846,0.92414916,0.0,1.3438853,0.0,1.3131403,4.2346396,0.0,0.0,4.8673205,0.0,0.42976442,0.0,0.9453845,4.6677575,0.0,1.4919779,0.0,3.220165,0.0,0.0,1.6124837,0.0,0.0,0.0,4.221839,0.0,3.7963338,5.2388873,5.223382,0.1271959,0.0,5.8672137,0.0,1.3706806,0.0,0.677122,0.0,4.683409,0.0,0.0,0.0,0.0,0.0,6.6763797,0.0,0.0,0.0,5.8872604,0.5697633,0.0,2.590572,0.0,6.373746,0.5630756,3.214058,0.0,0.0,0.0,0.0,2.1834803,4.8272877,0.0,0.0,0.7276816,6.008484,0.0,0.0,0.0,0.0,0.04926469,1.7183558,0.0,0.0,0.0,0.0,0.0,0.0,0.87370825,0.0,0.0,0.0,4.9765334,0.0,2.554223,0.0,0.93754405,0.0,0.0,0.0,0.79738456,0.0,4.6914225,0.0,1.734536,0.0,4.5647798,SIDM01067
ACH-000852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1366457,0.0,0.23859832,0.0,2.1939893,0.0,0.0,0.0,0.0,0.11850392,0.0,1.5211076,2.7048087,0.0,1.1446184,0.67338794,0.0,0.0,0.5121178,0.0,3.547568,0.0,0.78949285,5.0471215,0.0,4.633608,9.095429,0.0,0.0,0.0,0.0,0.3098833,0.0,0.0,1.002609,1.1221688,0.0,0.0,2.5543666,4.2345943,8.008324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.999213,4.467352,0.0,0.0,0.0,0.065407254,0.0,4.6275973,0.0,0.7599203,2.6255994,0.0,0.0,0.0,0.0,0.0,0.0,1.9136904,2.426446,0.0,0.0,0.0,0.0,1.1774775,0.0,0.0,0.74938124,0.01102188,7.2285576,0.0,5.084387,1.45942,0.08302726,3.7077212,0.025528988,0.0,0.0,0.8575485,10.3333235,4.189305,0.0,0.0,0.0,0.0,0.0,0.0,5.0174365,0.0,0.9327216,0.0,0.0,5.302527,1.548498,5.3623543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3366442,0.0,0.0,0.44324815,3.3727617,0.0,0.0,0.0,3.7501743,0.0,0.0,0.0,0.0,3.2468195,0.0,1.2498853,1.6683487,0.0,0.0,1.266541,0.0,5.869939,3.0955315,5.8280387,0.0,0.0,0.0,4.953921,0.3753214,0.0,0.10040635,0.25849587,0.0,0.0,4.2325883,0.0,4.64418,2.5489852,0.0,0.0,0.0,0.0,2.2612348,0.0,0.9559875,1.8525854,0.38068473,0.0,0.0,0.0,0.0,0.0,3.9654922,0.0,3.077736,5.39396,0.0,3.3254762,0.0,0.0,0.28839946,0.0,0.04854767,0.0,0.0,0.9567489,2.6774738,0.0,0.0,0.0,7.956832,0.0,2.3504703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8613318,3.8038929,0.0,8.784365,0.038988523,0.0,0.0,0.0,0.0,0.0,0.0,1.156208,0.0,0.0,0.0,0.35256615,0.0,0.0,0.0,0.0,0.0,0.0,0.8254704,0.0,0.0,1.1561674,0.0,0.0,0.0,0.0,0.0,0.76098055,0.0,4.5631213,0.0,4.353507,0.0,0.54181397,0.3691415,0.0,0.3371943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7756546,0.0,0.0,0.0,SIDM00658
