ModelID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
ACH-000596,0.0,0.0,0.7295849,0.0,0.0,0.0,0.0,0.0,0.0,0.6974689,0.0,0.48551106,0.65439874,0.0,0.3979404,0.0,0.0,0.0,0.16264874,1.013031,0.0,0.8043821,2.1083825,0.0,0.38791984,0.34325907,0.76581067,0.0,1.0866269,1.4073269,0.0,0.0,0.0,0.0,0.0,0.0,1.595104,0.0,0.0,0.7192876,0.84506834,0.96999025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21918796,1.159603,0.0,0.17545982,0.31849697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9824628,1.8878669,0.9861317,0.0,0.0,0.0,0.0,0.0,0.0,0.4428424,0.0,0.0,0.21870494,0.13648771,0.0,0.0,1.3391584,0.23814502,0.0,0.0,0.06458245,0.47080055,1.9317362,0.0,0.0,0.0,0.18357646,1.2333072,0.93453866,0.20107841,0.0,1.1046349,0.0,0.355589,0.0,0.0,0.0,1.09675,0.0,0.0,0.0,0.49935138,1.3790952,0.791804,0.7797887,0.0,1.9059044,0.0,0.0,0.06023146,0.0,0.0,1.0812654,0.0,0.631266,1.7373306,0.0,1.6871756,0.0,0.28284246,0.0,0.0,0.0,0.88251185,0.0,0.54579407,0.0,0.0,0.7438967,0.048189417,0.0,1.2770447,0.0,0.0,0.0,0.0,0.0,0.0,0.86753774,0.16122498,0.0,0.33480778,0.017217953,1.6411355,0.0,0.0,0.0,1.6370499,0.37647203,0.0,0.5697266,0.0,0.0,0.19804528,0.0,1.0010384,1.9066886,0.0,0.87959886,0.5588099,0.0,0.8181851,0.0,0.0,0.0,0.1227658,1.3742568,0.67175746,0.0,0.3544212,0.0,0.0,0.8551493,1.1081417,0.51560587,0.5710377,0.0,0.23271316,0.0,0.0,1.3178836,0.13701631,0.0,1.3255566,0.9439112,0.70883274,0.0,0.0027279193,0.292066,0.41675043,0.08049767,0.0,1.6403868,0.20226397,0.0,0.0,0.0,0.0,0.0,0.0,0.077183805,0.0,0.09571253,0.0,2.2243965,0.0,1.0785863,0.0,0.0,0.75547034,0.0,0.0,0.0,0.0,1.1650614,0.088557124,0.0,0.0,0.0,0.78159916,0.32173467,0.72492033,0.0,0.51195186,0.5278666,1.0581489,0.7427271,0.58087176,0.8262331,0.9475317,0.41457283,0.0,0.7113905,2.3672802,0.0,0.7854488,0.82146233,0.0279832,1.4494951,0.0017873514,0.28847745,0.0,0.17590334,1.9605144,0.0,0.0,0.0,1.7423354,0.0,0.6896483,1.0016814,0.04589561,0.0,0.053807896,0.34990668
ACH-000481,0.94756657,0.6271044,0.0,0.0,0.0,0.0,0.979682,0.19365706,1.087093,0.16535355,0.0,0.19051746,0.0,0.0,0.65440667,0.0,0.0,0.0,0.55299944,0.87830627,0.32576773,0.0,1.4620651,0.0,0.4422559,0.065591305,1.0303642,0.0,0.020775864,0.3699464,0.0,0.0,0.0,0.81409883,0.0,0.86172366,3.4116018,0.0,0.0,1.2627004,1.5113387,1.350935,0.0,0.0,0.0,0.0,0.4775217,0.55202854,0.45596963,0.0,0.013954452,0.0,0.0,0.16271952,0.0,0.4363961,0.0,0.0,0.0,0.0,0.43032813,1.7332417,1.0499753,0.9198368,0.0,0.0,0.10420775,0.0,0.63136417,1.0752869,0.0,0.14947957,0.21325922,0.0,0.0,1.1198423,0.41311038,0.0,0.0,0.0,1.0602646,0.56682825,0.1481115,1.4986358,0.0,0.14125443,0.0,0.0,1.8533452,1.7511195,0.21199699,0.27941152,0.24862157,0.0,0.0,0.6937499,0.0,0.0,0.56426835,0.0,0.0,0.0,0.78546727,0.9112791,0.0,1.166789,0.0,1.5563687,0.0,0.12493341,0.0,0.0,0.0,1.5190977,0.00028792894,0.0,0.36880147,0.08773561,0.20422773,0.0,0.0,0.0,0.0,0.79393846,2.0892367,0.49250036,0.0,0.0,0.33992416,0.0,0.31607264,0.0,1.4550601,0.0,0.0,2.4988778,0.0,0.0,0.0,1.868378,0.38764736,0.0,0.0,0.0,0.69661653,0.0,0.55536777,0.0,0.67863995,0.4925394,0.0,0.0,0.0,0.0,0.57351834,0.1899727,1.7723256,0.8468515,0.0,0.17045434,0.52936846,0.0,1.148737,0.0,0.0,0.0,0.0,2.9850872,1.8105311,1.1686893,0.5646817,0.0,0.0,0.3675741,2.0111473,0.28353438,0.0,0.7993068,0.6085102,0.0,0.0,0.31104892,0.7951747,0.0,0.7340829,1.6620888,0.6482682,0.2660203,0.0,0.0,0.0,0.0,0.0,1.6139657,0.76462144,0.12573971,0.0,0.0,0.0,0.8296516,0.0,0.09203964,0.0,0.82375616,0.33176276,1.6285254,0.7252186,0.93794626,0.0,0.0,0.6714952,0.0,0.0,0.0,0.74736476,1.2949941,0.0,0.9923154,0.0,0.0,1.258234,0.0,0.10447627,0.0,1.5507641,0.08660251,0.0,0.50349355,0.0,1.4047049,0.4594472,0.4083681,0.0,0.0,0.32707667,0.0,0.49208203,1.3407693,1.2461147,1.6523503,0.0,0.54520243,0.0,0.0,1.4460028,0.0,0.0,0.0,2.0790145,0.08922324,0.0,0.41045216,0.0,0.0,0.036174875,0.0
ACH-000858,0.031068018,0.38850406,0.7013303,0.0,0.0,0.0,0.4193752,0.72077227,0.4803318,2.224204,0.0,0.76096076,1.1293598,0.0,0.048067484,0.0,0.0,0.0,0.0,1.0264478,0.19819252,0.0,0.67407733,0.0,0.0,0.0,0.8823307,0.0,0.0,0.170068,0.0,0.0,0.0,0.0,0.0,0.0,2.1309044,0.5557092,0.0,1.5353627,0.5977208,0.4743786,0.0,0.0,0.0,0.0,0.0,0.29078093,0.0,0.64406544,0.0,0.0,0.4528025,0.0,0.0,0.07458863,0.0,0.0,0.0,0.0,0.0,2.6461625,1.2300254,1.3080966,0.0,0.0,0.0,0.0,0.0,0.0049602063,0.0,0.0,0.0074113547,0.6790667,0.0,0.0,0.5635864,0.31555745,0.0,0.4580605,0.37916103,0.2683257,0.740067,1.5781214,0.13906428,0.0,0.0,0.0,0.68202966,2.0812888,0.7057579,0.0,0.6504718,0.0,0.0,0.23507223,0.0,0.0,1.0605135,0.0,0.0,0.0,0.8250505,0.9737972,0.0,2.8722777,0.0,1.4486443,0.0,0.0,0.6887788,0.0,0.48099828,0.94104314,0.3827682,0.52739966,0.08791376,0.0,0.297174,0.0,0.98056394,0.0,0.46430832,0.77159435,2.5246625,0.8306974,0.0,0.53773177,0.0,0.49827453,0.32282734,0.0,0.61771876,0.0,0.0,1.4354472,0.07753707,0.0,0.0,1.6953402,1.2781008,0.0,0.0,0.0,0.86494243,0.0,0.49406186,0.7673921,0.8807605,0.0,0.6207044,0.0,0.0,0.0,0.36728448,0.0,2.1266596,2.4172447,0.0,0.06951691,0.0,0.0,1.1276991,0.0,0.10011159,0.0010162444,0.30447236,2.573047,1.1457661,0.6105639,0.70481277,0.0,0.0,0.17849413,2.0965,0.27752385,1.3801407,0.0,0.4978884,0.0,0.0,0.0,1.5002003,0.0,0.93277544,1.4310871,0.22527987,0.0,0.0,0.98046947,0.039922144,0.31875834,0.0,1.8311192,0.0,0.0,0.0,0.0,0.12450646,0.1521028,0.0,0.0,0.0,1.1594136,0.79584104,2.1924577,0.6121947,0.27171364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2600103,0.0,0.61531067,1.0943531,0.3001929,0.0,0.27132148,0.01251359,0.0,2.3580086,0.0,0.85855204,0.0,0.23292822,1.2202773,1.1121405,0.18307656,0.0,0.48289898,1.1949186,0.0,0.6429868,0.89173627,1.0079625,2.158988,0.0,0.5697056,0.0,0.30587187,2.4219546,0.4721858,0.0,0.0,1.2435588,0.0,0.48177877,0.85899025,0.0,0.0,0.035762202,1.9036553
ACH-000787,0.0,0.8391569,0.31896114,0.0,0.24474,0.0,1.497153,0.096736394,0.3828628,1.3537453,0.0,1.3390572,0.0,0.049457833,0.23180658,0.4868861,0.36557832,0.0,0.09596015,2.0318418,0.040952582,0.7688378,1.1818594,0.0,0.0,0.0,0.1939243,0.0,0.0,0.0,0.0,0.0,0.0,0.118908145,0.0,0.0,0.0,0.3799471,0.30833226,0.0,0.0,0.88744724,0.0,0.1443024,0.0,0.0,0.31510767,0.0,0.0,1.4340827,0.0,0.0,0.12015761,0.91659427,0.0,0.0,0.006673642,0.42837775,0.0,0.0,0.0,0.79533106,1.2286829,0.25772542,0.0,0.0,0.7706751,0.0,0.0,0.900441,0.28346482,0.0,0.0,0.568979,0.25007522,0.0,0.0,0.0,0.48333284,1.0138267,0.014865857,0.0,0.0,1.6297905,0.0,0.0,0.0,0.0,1.3267993,1.1124821,0.0,0.0,0.8715537,0.0,0.22443914,0.5741627,0.0,0.39192805,0.0,0.0,0.0,0.0,1.6718965,0.9202736,0.10109587,0.051830735,0.05383652,0.8407444,0.0,0.025341304,1.1729567,0.0,0.25096166,0.0,0.0,0.5281356,1.5684463,0.004370417,0.996585,0.0,1.2660632,0.0,0.0,0.16310896,0.0,1.3734682,0.0,0.00044792867,1.3878466,1.1363935,0.0,0.47196332,0.066322215,1.2917472,0.0,0.0,0.27274263,0.0,0.84343946,1.1295476,0.42480808,0.0,0.0,0.0,0.0,0.0,0.0,0.42859405,0.7269366,0.96219265,0.0,0.0,0.0,0.0,0.0,0.26672024,0.8127865,0.568756,0.2330884,0.6963807,0.29943323,0.22439344,0.7233709,0.24515608,0.0,0.0,0.0,0.22087121,0.07188399,0.0,0.013498083,0.038882118,0.25845695,0.0,1.7458031,0.0,0.5843535,0.0,0.6121224,0.0,0.0,0.3809937,0.60700196,0.0,0.21082939,0.83916044,0.0,0.48895267,0.18359768,0.0,0.60670656,0.05548756,0.474422,0.0,0.0,0.28558168,1.069302,0.0,0.47281677,0.0,0.62638354,0.6699301,0.0,0.0,0.8261059,1.0117012,0.5623541,0.0,0.0,0.5772326,0.79369736,0.7218806,0.0,0.779702,0.0,0.42506224,0.6614773,1.6420456,2.1621425,0.0,0.0,0.3328519,0.48162213,0.0,0.56318456,0.0,1.2604375,0.0,0.83177555,2.1722767,1.9373956,1.455121,0.0011335841,0.7485119,0.20231053,0.0,0.0,0.83726126,0.0,0.0,0.0,0.0,0.0,0.0,2.1376886,0.0,0.0,0.0,0.43684658,0.034650333,0.19505942,0.0,0.0,0.0,0.4081377,0.0
ACH-000672,0.37080956,1.6602076,0.39601374,0.0,0.0,0.0,0.0,0.1750294,0.1565082,1.5723299,0.38556075,1.1909741,0.35917404,0.0,0.44625422,0.0,0.0,0.0,1.6797891,3.594364,0.0,2.3903842,1.3780051,0.0,0.10744938,0.44968283,0.37036166,0.0,0.96653277,0.73290485,0.0,0.0,0.6443481,0.122564875,0.0,0.0,0.31926584,0.43387973,0.09683058,0.0,0.7365575,1.5808809,0.061076578,0.0,0.0,0.0,0.13282968,0.10923763,0.705723,1.052174,0.0,0.0,0.08225498,0.0,0.0,0.6193757,0.0,0.0,0.0,0.025557246,0.0,1.6689684,1.7389148,0.48437196,0.0,0.0,1.05494,0.0,0.0,0.7372826,0.19380489,0.0,0.0,0.0,0.5954918,0.0,0.0,1.3549081,0.416491,1.373361,0.55676687,1.5367728,0.0,2.0746615,0.0,0.46845758,0.0,0.14102131,2.5588374,0.75391227,0.0,0.0,1.1526159,0.0,0.2588613,0.0,0.0,0.64461577,0.19276275,0.0,0.0,0.0,0.48254326,2.6917505,0.0,0.27081454,0.0,1.2876639,0.0,0.0,1.437191,0.0,0.70721084,0.0,0.0,0.0,0.3625733,0.0,0.45357254,0.0,2.4229548,0.0,0.0,0.7524205,0.0,0.013571842,1.2304893,0.3098042,0.71246874,0.0,0.0,0.039163448,0.986736,0.09954478,0.0,0.0,0.8786094,0.0,0.0,0.7921239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06659239,0.3927537,0.21547863,0.0,0.0,0.0,0.0,0.29971817,0.0,0.6644022,0.23708598,0.0,1.9636972,0.56556046,0.0,1.9251444,0.08905029,0.0,0.0,1.1399152,0.6399027,0.018567009,0.0,2.1505003,0.0,0.13681701,0.8763915,1.7598414,0.0,0.67013067,0.0,0.8637387,0.0,0.0,0.46297643,0.7664845,0.0,1.2910925,1.1313211,0.0,1.024037,0.0,0.8292094,0.0,0.37535203,0.0,1.10319,0.23002325,0.0,1.7404331,0.0,1.1054889,0.0,0.76777554,0.55774695,0.111212656,0.0,0.0,2.900305,1.2656204,1.2401744,0.24227072,0.54647136,0.0,0.19662826,0.0,0.0,0.0,1.1209184,0.0,1.6256788,0.5381499,0.10310784,1.3712735,0.0,1.1149306,0.0,0.0,0.18202806,1.386352,0.0,0.013868603,1.3358315,2.3387249,0.0,0.0,0.97084934,0.55109274,0.0,0.734638,1.0691094,0.0,0.0,0.0,0.29562148,1.2852327,0.0,2.50882,0.0,0.0,0.0,0.4909505,0.0,0.59953356,0.24033473,0.0,0.0,1.7533356,0.878986
ACH-000186,0.0,0.99259037,1.4680803,0.0,0.0,0.06397051,0.39498213,0.0,2.5760722,0.71547365,0.0,1.5856495,0.6750589,0.0,0.7740545,0.0,1.069052,0.0,0.0,2.7313755,0.0,1.558105,1.7155,0.0,0.3007509,0.3838403,0.05177828,0.0,1.2667191,0.09218689,1.3663375,0.0,0.0,1.2432876,0.0,0.0,0.62886393,1.3564672,0.0,0.0,0.0,1.1020557,0.0,0.0,0.0,0.0,0.16469038,0.0,0.0,1.1376458,0.0,0.07611434,0.28386384,0.7281922,0.0,0.0,0.0,0.017527837,0.0,0.6053305,0.0,2.339212,0.44834483,1.6823426,0.46602097,0.0,0.0,0.0,0.0,0.1447272,0.003972251,0.0,0.0,1.8672739,0.8407179,0.0,0.0,1.4917494,0.0,0.6243209,0.00051433966,1.0655599,0.7339537,0.9732802,0.8875743,0.0,0.0,1.3225096,1.5716623,0.0,1.117944,0.2513761,1.0752468,0.46637133,0.9556104,0.75082064,0.0,0.0,0.3569863,0.0,0.3200348,0.0,1.6205189,1.4373877,0.15768783,1.517246,0.0,1.9602628,0.0,0.0654401,1.3872241,0.0,0.58616394,0.1923891,0.0,0.0,0.2060806,0.0,0.32952246,0.0,0.2787391,0.0,0.0,0.5902385,0.28066865,0.0,0.7410711,0.19211964,0.4864002,1.0432092,0.0,1.6275048,0.16944532,0.0,0.0,0.0,0.0,0.579072,0.0,0.7076679,0.6207835,0.0,0.0,0.0,0.7451046,0.0,0.92192084,0.0,0.044860683,0.8053612,0.0,0.0,0.0,0.0,0.4403972,0.06315164,0.5773131,0.70804566,0.6112131,2.0194402,0.46946922,1.2165103,0.9949816,0.0,0.0,0.0,0.0,1.175276,0.0,0.0,1.482804,0.0,0.0,0.0,1.095522,0.0,0.19985609,0.0,1.53534,0.0,0.0,0.62120384,0.3707668,0.1765942,1.7186922,0.37524834,0.73949564,0.26281014,0.7161769,0.0,0.95920485,2.013211,0.0,2.0469177,0.0,0.22058259,0.40929288,0.0,0.90869254,0.0,1.2064415,1.0045854,0.0,0.79148054,0.0,1.7685254,0.0,0.8178311,0.2022921,0.0,0.63147,3.2249022,0.0,0.0,0.0,2.820897,1.5957066,0.82366836,1.229279,0.0,0.58591413,0.0,0.16659392,0.31222057,0.96392214,0.55341935,0.8651354,0.0,0.5621158,1.2507765,1.697016,0.0,0.0,1.1576669,2.6149986,0.0,0.8065859,0.18883552,2.073706,0.0,0.0,0.0,1.1992738,0.0,1.1514815,0.0,0.0,0.0,2.3095737,0.0,0.551411,0.52690136,0.0,0.0,2.0968986,2.4408014
ACH-000677,0.0,2.5414488,0.0,0.0,0.59389466,0.0,1.8481961,0.0,0.63296217,0.42636928,0.0,3.4509656,0.0,0.0,0.7166142,0.1443854,0.42427224,0.0,0.0,3.0967033,0.0,0.29004773,1.5251316,0.0,0.0,0.0,0.0,0.0,0.83421403,0.92447215,1.6451403,0.0,0.0,0.90245813,0.0,0.0,0.0,0.8638616,0.7506758,0.0,0.0,0.07387429,0.0,0.0,0.0,0.0,0.0,0.90837604,0.0,0.003660654,0.0,0.0,0.0,0.0,0.0,0.0,2.0038266,0.22595797,0.0,0.0,0.0,0.32298863,1.3016269,0.74698466,0.78401023,0.0,1.5583701,0.0,0.0,1.6999539,0.0,0.0,0.0,0.0,0.09273044,0.0,0.0,0.0,2.210175,3.3029473,0.19651352,0.0,0.0,2.3162904,0.0,0.0,0.0,0.0,3.1039586,1.9145286,1.3195136,0.6630983,0.7605867,0.0,0.0,0.056519713,0.0,0.0,0.07237814,0.0,2.2049267,0.0,3.6714334,1.1611149,2.569077,0.0,0.0,1.0003083,0.0,0.11933623,1.7910801,0.34611508,0.0,0.0,0.82981575,0.0,3.5834408,1.5709565,2.8331246,0.021374863,0.42970893,0.0,0.0,0.0,3.314213,1.9367824,0.29969653,0.2763716,4.2231045,0.0,0.0,2.1032233,0.0,0.0,0.288254,0.0,0.41120186,0.86369187,0.0,1.1024275,0.57440925,0.0,0.0,0.0,0.8652745,0.0,0.0,1.224706,1.9329928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.922463,0.0,0.0,2.7711458,1.5709004,2.3560455,2.6176932,0.4826056,0.7864581,0.0,0.0,1.4417683,1.6103044,0.0,1.9428345,0.0,0.32757348,0.0,0.5174231,0.0,0.0,0.0,2.8184683,0.0,0.0,0.0,1.4579736,0.0,0.08366816,2.5703485,1.0399592,1.9854391,1.0501966,0.09494678,0.0,1.2138422,0.4612209,0.0,0.8064021,1.3560047,3.0587487,0.0,0.46194467,0.0,1.3829776,2.6636589,0.0,0.0,0.0,2.5589626,0.0,0.0,0.0,0.0,0.0,0.38370058,0.0,0.0,0.0,0.40220153,2.3226335,3.35871,2.2576308,0.11213207,2.1364093,0.0,0.0,0.0,1.1813715,0.03541765,1.004207,0.0,1.3665727,1.8149847,2.7620246,0.26473373,0.0,1.6028745,1.3384478,0.0,1.4832969,1.0911283,0.7627581,0.0,0.0032383073,0.4774918,0.0,0.0,2.739281,0.0,0.0,0.0,0.74063486,0.0,0.41260996,1.5375737,0.0,0.0,2.1702735,0.6632478
ACH-000021,0.0,0.22092576,0.8163808,0.0,0.0,0.0,0.0,1.2220541,0.0,2.7266,0.0,2.0032065,1.1020428,0.528819,0.19160217,0.0,0.0,0.10146012,0.0,3.1911802,0.0,0.8591948,1.7399229,0.0,0.0,0.0,0.0,0.3440251,1.4405857,0.13321963,0.0,0.0,0.0,0.016111577,0.0,0.0,0.87142676,0.0,0.016825559,0.34184626,0.6342405,0.5350562,0.0,0.0,0.0,0.0,0.0,1.051378,0.32245174,0.18423891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334025,0.6336826,1.2035838,1.2441494,0.0,0.0,0.0,0.0,0.0,1.3131186,0.0,0.0,0.0,0.0,0.0,0.32432154,0.47667786,0.0,0.0,0.9285095,1.121186,0.0,1.4298968,1.4488716,0.35849407,0.08570059,0.0,0.0,0.5564675,2.5822456,0.0,0.0,1.3163782,0.0,0.0,0.679246,0.0,0.05512005,0.03296721,0.0,0.59246963,0.21545412,1.0506995,1.8829136,0.0,1.9604317,0.0,4.047547,0.0,0.0,1.4319404,0.0,0.23753065,1.5541213,0.0,1.0647104,2.1018534,0.26820678,1.0012039,0.0,3.7777002,0.0,0.0,1.4806612,1.1167773,0.8913706,0.11752777,0.067851424,1.6591611,0.0,0.0,0.29980633,0.70673674,0.0,0.0,0.0,0.13209176,0.0,0.0,1.6650743,0.0,0.0,0.0,0.0,0.8455941,0.0,0.0,0.0,0.5614883,0.0,0.0,0.14983518,0.92053604,0.0,0.0,0.0,2.356544,0.92722404,0.15956715,1.2646626,0.0,0.0,0.30679494,0.0,0.0,1.1363856,0.0,0.51330996,1.1377169,0.0,0.0,0.0,1.1070256,0.0,1.9824642,0.45157775,2.5080256,0.0,1.3509578,0.0,0.7860833,1.632252,0.0,0.0,0.52070576,1.6301376,1.2055073,0.015606575,0.0,0.0,0.0,0.23942922,0.40081188,0.24398749,0.0,0.0,1.1821352,0.36063913,0.02932002,0.0,0.7093306,2.3909252,0.0,0.0,0.9263983,3.2097309,0.79832244,0.8763507,0.0,0.0,0.29417887,1.0465853,0.0,0.0,0.0,0.8251563,0.551639,1.6901997,0.74838763,0.2982128,2.3161612,0.0,0.0,0.0,0.0,0.0,2.3521583,0.0,1.8291606,2.6957264,1.5942312,0.0,0.0,1.3228015,1.1476818,0.0,0.0,0.9304525,0.0,0.0,0.0,0.21767023,0.0,0.0,2.524633,0.0,0.0,0.0,1.5904863,0.0,0.0,2.474745,0.0,0.0,0.6055818,2.6326468
ACH-000980,0.0,1.7597914,0.0,0.0,0.0,0.0,1.2536331,0.16512284,0.0,0.9714349,0.0,1.2760525,0.0,0.25613725,0.5820867,2.056065,0.0,0.0,0.0,3.598463,0.0,1.745394,1.1382945,0.0,0.0,0.0,0.0,0.0,2.044572,1.6537733,0.75131124,0.0,0.0,1.8153012,0.0,0.0,0.0,0.1811723,0.17597005,0.0,1.5667564,0.072136275,0.7762486,1.032102,0.0,0.3294758,0.19212736,0.3523401,0.54671305,0.8072017,0.0,0.0,0.0,0.0,0.0,0.0,0.25563475,0.14418183,0.0,0.0,0.21669695,0.07067518,2.0982802,1.099811,0.0,0.19767939,0.0,0.0,0.56715643,1.6666539,0.31045166,0.0,0.0,0.0,0.0,0.0,0.24191104,0.0,0.6189185,1.6113232,0.12546007,0.0,0.86931837,0.56258464,0.21034195,0.0,0.0,0.0,1.9479822,1.4320568,0.9040625,1.4574331,1.3784,0.0,0.0,0.0,0.0,0.0,1.2366385,0.0,0.3269944,0.0,2.1126714,1.8647408,0.7726464,0.9018056,0.0,0.9532409,0.0,0.0,1.064016,0.0,0.6148674,0.0,0.3949094,0.0,2.3781338,2.1386552,1.9911261,0.0,2.3956077,0.0,0.0,0.0,1.7061433,1.0340588,0.56502104,0.1281804,1.7625145,0.0,0.0,0.030706594,0.23313205,0.0,0.0,0.0,0.54771346,0.8975415,1.5049115,0.49729103,1.3615756,0.0,0.0,0.0,1.2542558,0.0,0.0,0.0,1.2371076,1.1025058,0.0,0.0,0.0,0.0,0.53756386,0.0,1.6703707,0.29695544,0.0,0.0,0.0,0.8118493,1.3794316,0.9395648,0.49936986,0.0,0.0,0.0,0.0,0.0,2.4318326,0.0,0.37419564,0.0,0.37488958,0.0,0.2920569,0.5359713,1.3127987,0.0,0.0,0.75021154,0.7851989,0.0,0.10862373,1.2185732,0.76814437,1.6235385,0.0,0.0,0.0,2.2729783,0.0,0.0,0.0,0.0,1.7612959,0.0,0.2693943,0.0,1.2912958,1.2130058,0.0,0.0,0.8779387,1.9406904,1.0492984,0.0,0.0,1.0474719,0.31693462,0.0,0.0,0.0,0.07757578,1.3552866,0.0,1.9245812,1.5715098,0.0,1.9987622,0.0,0.29297513,0.0,1.416307,0.0,0.94568366,0.7902774,0.0,0.89280033,1.271562,0.661765,0.0,0.14639771,1.7433512,0.0,1.6653347,0.7402043,2.028316,0.0,0.0,0.2753702,0.0,0.0,2.491192,0.0,0.0,0.0,1.403347,0.0,1.8341808,1.9701688,0.0,0.0,0.39645103,0.60513824
ACH-000012,0.9939826,0.15413491,1.7314303,0.0,0.6487996,0.0,0.0,0.0,2.079675,0.6719601,0.0,0.7150751,0.769835,0.0,0.0,0.0,1.4042715,0.0,0.6498533,1.1674408,0.59298456,0.7580385,1.2518784,0.0,0.55255735,1.0676576,0.2295457,0.13069575,1.0449148,1.231616,0.47385636,0.8118964,0.4420321,0.0,0.0,0.0,0.09322604,0.39032677,0.0,0.0,1.4039325,0.97492176,0.0,0.0,0.0,0.0,0.59983695,0.0,0.0,0.0,0.21728472,0.0,0.039359596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4926915,0.5531089,1.0023689,0.0,0.0,0.09412574,0.0,0.11728924,0.068884626,0.0,0.0,0.0,0.0,0.0,0.43519664,0.46955776,0.9372048,0.36584944,0.0,0.017599981,1.1683656,0.0,1.5426224,0.0,0.0,0.0,0.1720412,0.5205907,0.0,0.0,0.8260373,0.20834647,0.2709054,0.06331968,0.0,0.0,0.7507507,0.0,0.0,0.0,0.0,0.90678114,1.1339135,0.7532068,0.6827099,0.35282382,1.7385621,0.5233604,0.30062103,0.29855272,0.0,0.0,0.0,0.0,0.35880086,0.73752236,0.0,1.0792266,0.0,0.6846773,0.0,0.0,0.9339793,0.0,0.0,0.0,0.0,0.44833237,0.0,0.32209736,0.0,0.6716632,0.0,0.0,0.0,0.0,0.0,0.0,0.01187706,0.1459126,0.0,0.0,0.54831004,0.076885365,0.0,0.0,0.5740398,1.681549,0.5911391,0.0,0.5056201,0.3936276,0.0,0.0,0.0,0.33999154,0.7912742,0.0,0.92571986,0.018902445,0.0,1.006723,0.0,0.0,0.0,0.0,0.0,0.28133982,0.0,0.72018456,0.0,0.0,0.0,0.83358026,0.0,1.828434,0.0,0.65300465,0.0,0.24985935,0.5795867,0.5106121,0.0,0.83808273,0.0,0.008843323,0.0,0.17269373,0.0,0.25505823,0.0,0.22348005,1.9221017,0.6386262,0.79887444,0.19613238,0.0,0.45810282,0.0,0.0,0.10662644,0.0,0.6412522,0.0,2.550424,0.0,0.40401837,0.0,0.0,0.8579654,0.0,0.0,0.0,0.16141169,0.780133,0.66323787,0.48779204,0.0,0.0,0.0,0.0,0.37977156,0.0,1.3212765,0.8353921,0.82971895,0.75995845,0.5195105,1.3799676,0.6175134,0.0,0.0,0.0,2.3249638,0.0,0.18382096,0.37393194,1.2608154,1.0657556,0.50560987,0.0,0.049805835,0.0,0.6596488,0.0,0.0,0.0,2.5221016,0.0,0.8609454,0.81533724,0.0,0.0,0.51653755,0.8764365
